order_date,ship_date,city,state_province,division,region,product_name,sales,units,gross_profit,cost,factory,coli_index,product_id,location_id,factory_name
2023-12-14,2023-12-15,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2023-12-14,2023-12-15,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2023-12-14,2023-12-15,New York City,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,125.1,1,4,Wicked Choccy's
2023-12-14,2023-12-15,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2023-12-16,2023-12-19,Apple Valley,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,142.3,4,181,Wicked Choccy's
2024-03-05,2024-03-05,Milwaukee,Wisconsin,Chocolate,Interior,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,97.7,3,124,Lot's O' Nuts
2024-08-21,2024-08-24,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2024-08-21,2024-08-24,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2024-09-04,2024-09-04,San Francisco,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,Lot's O' Nuts,142.3,2,2,Lot's O' Nuts
2024-09-04,2024-09-04,San Francisco,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,142.3,3,2,Lot's O' Nuts
2024-11-07,2024-11-07,Newark,Delaware,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,101.9,4,334,Wicked Choccy's
2024-12-21,2024-12-22,Columbia,South Carolina,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,94.7,1,546,Wicked Choccy's
2021-11-01,2021-11-04,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,142.3,4,8,Wicked Choccy's
2021-11-01,2021-11-04,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,142.3,5,38,Lot's O' Nuts
2023-03-15,2023-03-15,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,97.2,2,39,Lot's O' Nuts
2024-04-16,2024-04-17,Chicago,Illinois,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,94.7,1,91,Wicked Choccy's
2024-06-22,2024-06-24,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,97.2,5,39,Lot's O' Nuts
2024-06-22,2024-06-24,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,97.2,3,39,Lot's O' Nuts
2024-06-22,2024-06-24,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,97.2,4,65,Wicked Choccy's
2024-12-15,2024-12-16,Seattle,Washington,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,114.1,2,32,Lot's O' Nuts
2021-05-04,2021-05-04,Jackson,Michigan,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,90.1,5,216,Lot's O' Nuts
2022-01-19,2022-01-19,Texas City,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,92.1,5,788,Lot's O' Nuts
2022-01-19,2022-01-19,Texas City,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,92.1,1,1086,Wicked Choccy's
2023-12-09,2023-12-09,Springfield,Virginia,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,100.8,5,162,Lot's O' Nuts
2022-12-19,2022-12-20,Dover,New Hampshire,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,111.4,4,710,Wicked Choccy's
2022-12-19,2022-12-20,Dover,New Hampshire,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,111.4,3,722,Lot's O' Nuts
2022-12-19,2022-12-20,Dover,New Hampshire,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,Lot's O' Nuts,111.4,5,722,Lot's O' Nuts
2023-10-08,2023-10-11,San Antonio,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,92.1,1,340,Wicked Choccy's
2023-10-22,2023-10-22,Detroit,Michigan,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,90.1,3,20,Lot's O' Nuts
2024-11-09,2024-11-09,Jacksonville,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,102.2,1,313,Wicked Choccy's
2024-11-09,2024-11-09,Jacksonville,Florida,Chocolate,Gulf,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,102.2,3,180,Lot's O' Nuts
2022-08-07,2022-08-08,Bakersfield,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,142.3,4,741,Wicked Choccy's
2023-09-10,2023-09-10,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2023-09-10,2023-09-10,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2023-09-14,2023-09-14,Columbia,South Carolina,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,94.7,1,546,Wicked Choccy's
2023-12-18,2023-12-18,Omaha,Nebraska,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,92.6,4,10,Wicked Choccy's
2024-04-23,2024-04-23,Clarksville,Tennessee,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,90.3,1,947,Wicked Choccy's
2024-04-23,2024-04-23,Clarksville,Tennessee,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,90.3,2,1087,Lot's O' Nuts
2024-04-23,2024-04-23,Clarksville,Tennessee,Chocolate,Gulf,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,90.3,4,947,Wicked Choccy's
2024-04-23,2024-04-23,Clarksville,Tennessee,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,90.3,3,1087,Lot's O' Nuts
2024-04-25,2024-04-25,Nashville,Tennessee,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,90.3,2,151,Lot's O' Nuts
2024-04-25,2024-04-25,Nashville,Tennessee,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,Wicked Choccy's,90.3,1,324,Wicked Choccy's
2024-11-09,2024-11-09,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2024-11-30,2024-11-30,Miami,Florida,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,102.2,4,302,Wicked Choccy's
2021-11-02,2021-11-03,Irving,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,92.1,2,228,Lot's O' Nuts
2021-12-07,2021-12-09,Virginia Beach,Virginia,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,100.8,4,721,Wicked Choccy's
2022-05-01,2022-05-02,San Francisco,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,142.3,4,1,Wicked Choccy's
2022-05-01,2022-05-02,San Francisco,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,142.3,1,1,Wicked Choccy's
2022-05-01,2022-05-02,San Francisco,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,142.3,2,2,Lot's O' Nuts
2022-11-13,2022-11-13,Houston,Texas,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,92.1,3,44,Lot's O' Nuts
2023-08-30,2023-08-30,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,97.2,1,65,Wicked Choccy's
2023-08-30,2023-08-30,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,97.2,5,39,Lot's O' Nuts
2023-08-30,2023-08-30,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,37.5,10,24.5,13.0,Wicked Choccy's,97.2,1,65,Wicked Choccy's
2023-08-30,2023-08-30,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,97.2,5,39,Lot's O' Nuts
2023-08-30,2023-08-30,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,97.2,4,65,Wicked Choccy's
2023-09-18,2023-09-18,Jacksonville,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,102.2,1,313,Wicked Choccy's
2024-07-06,2024-07-07,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,142.3,1,8,Wicked Choccy's
2024-08-23,2024-08-23,Tallahassee,Florida,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,102.2,5,916,Lot's O' Nuts
2024-08-23,2024-08-23,Tallahassee,Florida,Chocolate,Gulf,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,102.2,3,916,Lot's O' Nuts
2024-08-23,2024-08-23,Tallahassee,Florida,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,102.2,2,916,Lot's O' Nuts
2024-08-23,2024-08-23,Tallahassee,Florida,Chocolate,Gulf,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,102.2,3,916,Lot's O' Nuts
2024-08-23,2024-08-23,Tallahassee,Florida,Chocolate,Gulf,Wonka Bar - Milk Chocolate,42.25,13,27.43,14.82,Wicked Choccy's,102.2,4,822,Wicked Choccy's
2024-10-03,2024-10-05,Hialeah,Florida,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,102.2,2,333,Lot's O' Nuts
2024-10-03,2024-10-05,Hialeah,Florida,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,102.2,3,333,Lot's O' Nuts
2024-10-24,2024-10-24,Mansfield,Texas,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,92.1,2,685,Lot's O' Nuts
2024-12-26,2024-12-28,Burlington,Iowa,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,89.7,3,1088,Lot's O' Nuts
2021-03-23,2021-03-23,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,142.3,1,8,Wicked Choccy's
2021-03-23,2021-03-23,Los Angeles,California,Chocolate,Pacific,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,142.3,3,38,Lot's O' Nuts
2021-10-20,2021-10-21,Westland,Michigan,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,90.1,1,628,Wicked Choccy's
2023-09-17,2023-09-18,Marlborough,Massachusetts,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,141.2,3,1089,Lot's O' Nuts
2023-09-17,2023-09-18,Marlborough,Massachusetts,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,141.2,4,1090,Wicked Choccy's
2024-05-28,2024-05-28,Columbia,South Carolina,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,94.7,5,499,Lot's O' Nuts
2024-08-05,2024-08-05,Indianapolis,Indiana,Chocolate,Interior,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,91.0,3,43,Lot's O' Nuts
2024-08-05,2024-08-05,Indianapolis,Indiana,Chocolate,Interior,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,91.0,4,564,Wicked Choccy's
2024-08-05,2024-08-05,Indianapolis,Indiana,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,91.0,2,43,Lot's O' Nuts
2024-12-25,2024-12-25,East Orange,New Jersey,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,115.1,4,430,Wicked Choccy's
2024-12-30,2024-12-30,New York City,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,125.1,1,4,Wicked Choccy's
2024-12-30,2024-12-30,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2024-12-30,2024-12-30,New York City,New York,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,125.1,1,4,Wicked Choccy's
2022-08-11,2022-08-11,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2022-08-11,2022-08-11,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2022-11-10,2022-11-10,Roseville,Minnesota,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,94.6,1,1091,Wicked Choccy's
2022-11-10,2022-11-10,Roseville,Minnesota,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,94.6,5,364,Lot's O' Nuts
2022-11-10,2022-11-10,Roseville,Minnesota,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,94.6,5,364,Lot's O' Nuts
2022-11-10,2022-11-10,Roseville,Minnesota,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,94.6,2,364,Lot's O' Nuts
2022-11-16,2022-11-18,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2023-06-12,2023-06-12,Chicago,Illinois,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,94.7,5,71,Lot's O' Nuts
2023-06-12,2023-06-12,Chicago,Illinois,Sugar,Interior,Fun Dip,4.5,3,1.8,2.7,Sugar Shack,94.7,13,1092,Sugar Shack
2023-09-12,2023-09-12,Louisville,Colorado,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,102.7,4,59,Wicked Choccy's
2023-09-12,2023-09-12,Louisville,Colorado,Other,Pacific,Wonka Gum,3.75,3,1.95,1.8,Secret Factory,102.7,6,1093,Secret Factory
2023-11-13,2023-11-13,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,114.1,3,32,Lot's O' Nuts
2024-03-17,2024-03-17,Houston,Texas,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,92.1,5,44,Lot's O' Nuts
2024-03-17,2024-03-17,Houston,Texas,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,92.1,1,45,Wicked Choccy's
2024-04-26,2024-04-27,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot's O' Nuts,114.1,5,32,Lot's O' Nuts
2024-04-26,2024-04-27,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,114.1,1,42,Wicked Choccy's
2024-07-23,2024-07-23,Kenosha,Wisconsin,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,97.7,2,619,Lot's O' Nuts
2021-01-04,2021-01-04,Naperville,Illinois,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,94.7,1,960,Wicked Choccy's
2021-01-04,2021-01-04,Naperville,Illinois,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,94.7,5,694,Lot's O' Nuts
2021-01-04,2021-01-04,Naperville,Illinois,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,94.7,2,694,Lot's O' Nuts
2022-09-25,2022-09-25,Bayonne,New Jersey,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,115.1,3,1094,Lot's O' Nuts
2022-09-25,2022-09-25,Bayonne,New Jersey,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,115.1,4,1095,Wicked Choccy's
2022-09-25,2022-09-25,Bayonne,New Jersey,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,115.1,4,1095,Wicked Choccy's
2022-11-20,2022-11-20,Philadelphia,Pennsylvania,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,97.2,5,39,Lot's O' Nuts
2022-11-29,2022-11-29,San Francisco,California,Chocolate,Pacific,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,142.3,4,1,Wicked Choccy's
2024-10-05,2024-10-05,New York City,New York,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,125.1,3,3,Lot's O' Nuts
2024-10-05,2024-10-05,New York City,New York,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,125.1,5,3,Lot's O' Nuts
2021-08-26,2021-08-28,Newark,Delaware,Sugar,Atlantic,SweeTARTS,4.5,3,2.1,2.4,Sugar Shack,101.9,7,1096,Sugar Shack
2021-08-26,2021-08-28,Newark,Delaware,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,101.9,2,435,Lot's O' Nuts
2021-09-08,2021-09-09,New York City,New York,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,125.1,4,4,Wicked Choccy's
2021-09-08,2021-09-09,New York City,New York,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,125.1,2,3,Lot's O' Nuts
2021-09-29,2021-09-29,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,114.1,3,32,Lot's O' Nuts
2021-09-29,2021-09-29,Seattle,Washington,Chocolate,Pacific,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,Wicked Choccy's,114.1,4,42,Wicked Choccy's
2022-06-19,2022-06-19,Philadelphia,Pennsylvania,Other,Atlantic,Kazookles,6.5,2,0.5,6.0,The Other Factory,97.2,9,309,The Other Factory
2022-07-06,2022-07-07,Holyoke,Massachusetts,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,141.2,3,1097,Lot's O' Nuts
2022-12-14,2022-12-14,Los Angeles,California,Other,Pacific,Lickable Wallpaper,60.0,3,30.0,30.0,Secret Factory,142.3,8,135,Secret Factory
2023-02-05,2023-02-05,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,92.5,2,1032,Lot's O' Nuts
2023-02-05,2023-02-05,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,92.5,5,1032,Lot's O' Nuts
2023-02-05,2023-02-05,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,92.5,1,1084,Wicked Choccy's
2023-02-05,2023-02-05,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,92.5,3,1032,Lot's O' Nuts
2023-02-05,2023-02-05,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,92.5,1,1084,Wicked Choccy's
2023-02-05,2023-02-05,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,Lot's O' Nuts,92.5,5,1032,Lot's O' Nuts
2023-02-05,2023-02-05,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,92.5,3,1032,Lot's O' Nuts
2023-02-05,2023-02-05,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,92.5,3,1032,Lot's O' Nuts
2023-02-05,2023-02-05,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,92.5,2,1032,Lot's O' Nuts
2023-02-05,2023-02-05,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,92.5,3,1032,Lot's O' Nuts
2023-02-05,2023-02-05,Smyrna,Georgia,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,92.5,4,1084,Wicked Choccy's
2023-11-10,2023-11-10,Springfield,Ohio,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,94.3,2,603,Lot's O' Nuts
2023-11-10,2023-11-10,Springfield,Ohio,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,94.3,5,603,Lot's O' Nuts
2023-11-10,2023-11-10,Springfield,Ohio,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,94.3,4,571,Wicked Choccy's
2023-11-10,2023-11-10,Springfield,Ohio,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot's O' Nuts,94.3,5,603,Lot's O' Nuts
2023-11-10,2023-11-10,Springfield,Ohio,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,94.3,4,571,Wicked Choccy's
2023-11-10,2023-11-10,Springfield,Ohio,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,94.3,4,571,Wicked Choccy's
2024-05-18,2024-05-18,Springfield,Missouri,Chocolate,Interior,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy's,89.0,4,18,Wicked Choccy's
2024-05-18,2024-05-18,Springfield,Missouri,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,Lot's O' Nuts,89.0,2,19,Lot's O' Nuts
2024-05-18,2024-05-18,Springfield,Missouri,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,89.0,5,19,Lot's O' Nuts
2024-09-24,2024-09-25,Hollywood,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,102.2,1,551,Wicked Choccy's
2024-09-24,2024-09-25,Hollywood,Florida,Chocolate,Gulf,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,102.2,4,551,Wicked Choccy's
2021-09-05,2021-09-05,Saint Petersburg,Florida,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,102.2,5,113,Lot's O' Nuts
2022-04-11,2022-04-13,Tampa,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,102.2,1,76,Wicked Choccy's
2022-04-11,2022-04-13,Tampa,Florida,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,102.2,1,76,Wicked Choccy's
2022-12-19,2022-12-19,Glenview,Illinois,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,94.7,2,1098,Lot's O' Nuts
2024-08-21,2024-08-21,Oakland,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,142.3,2,272,Lot's O' Nuts
2024-08-21,2024-08-21,Oakland,California,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,142.3,2,272,Lot's O' Nuts
